StateNme,code,year,rent10,number,for_priv,ccode,revolutionaryleader,us_troops,ccode1_x,mie(2),ccode1_y,mie(4),ccode2_x,mie(2)_against,ccode2_y,mie(4)_against,rivalries_a,rivalries_b,rebels,price,barrels,v2x_polyarchy,e_gdppc,v2svstterr,v2svindep,lagged,roll_mean3,roll_mean5,log_gdppc,troops_yj,prod_yj,riv,id,ccode1,ccode2,days,year_x,price_daily,event,tstart,tstop
Iran,630,1986,5.3261828496059,0.0,0.0,630,1.0,0.0,630.0,13.0,630.0,13.0,630.0,4.0,630.0,4.0,3.0,1.0,2.0,40.11413813338434,2054.238356164384,0.11,4.84,92.0,1.0,78.06856784457442,67.53256849551975,79.42047400455434,1.5769147207285403,-0.9655070439963053,0.8954116773263673,4.0,8.0,630.0,645.0,13.0,1986.0,40.14,0.0,2.0,3.0
Iran,630,1986,5.3261828496059,0.0,0.0,630,1.0,0.0,630.0,13.0,630.0,13.0,630.0,4.0,630.0,4.0,3.0,1.0,2.0,40.11413813338434,2054.238356164384,0.11,4.84,92.0,1.0,78.06856784457442,67.53256849551975,79.42047400455434,1.5769147207285403,-0.9655070439963053,0.8954116773263673,4.0,8.0,630.0,645.0,13.0,1986.0,39.06,0.0,3.0,4.0
Iran,630,1986,5.3261828496059,0.0,0.0,630,1.0,0.0,630.0,13.0,630.0,13.0,630.0,4.0,630.0,4.0,3.0,1.0,2.0,40.11413813338434,2054.238356164384,0.11,4.84,92.0,1.0,78.06856784457442,67.53256849551975,79.42047400455434,1.5769147207285403,-0.9655070439963053,0.8954116773263673,4.0,8.0,630.0,645.0,13.0,1986.0,38.87,0.0,4.0,5.0
Iran,630,1986,5.3261828496059,0.0,0.0,630,1.0,0.0,630.0,13.0,630.0,13.0,630.0,4.0,630.0,4.0,3.0,1.0,2.0,40.11413813338434,2054.238356164384,0.11,4.84,92.0,1.0,78.06856784457442,67.53256849551975,79.42047400455434,1.5769147207285403,-0.9655070439963053,0.8954116773263673,4.0,8.0,630.0,645.0,13.0,1986.0,36.78,0.0,5.0,6.0
Iran,630,1986,5.3261828496059,0.0,0.0,630,1.0,0.0,630.0,13.0,630.0,13.0,630.0,4.0,630.0,4.0,3.0,1.0,2.0,40.11413813338434,2054.238356164384,0.11,4.84,92.0,1.0,78.06856784457442,67.53256849551975,79.42047400455434,1.5769147207285403,-0.9655070439963053,0.8954116773263673,4.0,8.0,630.0,645.0,13.0,1986.0,36.53,0.0,6.0,7.0
Iran,630,1986,5.3261828496059,0.0,0.0,630,1.0,0.0,630.0,13.0,630.0,13.0,630.0,4.0,630.0,4.0,3.0,1.0,2.0,40.11413813338434,2054.238356164384,0.11,4.84,92.0,1.0,78.06856784457442,67.53256849551975,79.42047400455434,1.5769147207285403,-0.9655070439963053,0.8954116773263673,4.0,8.0,630.0,645.0,13.0,1986.0,37.2,0.0,7.0,8.0
Iran,630,1986,5.3261828496059,0.0,0.0,630,1.0,0.0,630.0,13.0,630.0,13.0,630.0,4.0,630.0,4.0,3.0,1.0,2.0,40.11413813338434,2054.238356164384,0.11,4.84,92.0,1.0,78.06856784457442,67.53256849551975,79.42047400455434,1.5769147207285403,-0.9655070439963053,0.8954116773263673,4.0,8.0,630.0,645.0,13.0,1986.0,37.2,0.0,8.0,9.0
Iran,630,1986,5.3261828496059,0.0,0.0,630,1.0,0.0,630.0,13.0,630.0,13.0,630.0,4.0,630.0,4.0,3.0,1.0,2.0,40.11413813338434,2054.238356164384,0.11,4.84,92.0,1.0,78.06856784457442,67.53256849551975,79.42047400455434,1.5769147207285403,-0.9655070439963053,0.8954116773263673,4.0,8.0,630.0,645.0,13.0,1986.0,37.2,0.0,9.0,10.0
Iran,630,1986,5.3261828496059,0.0,0.0,630,1.0,0.0,630.0,13.0,630.0,13.0,630.0,4.0,630.0,4.0,3.0,1.0,2.0,40.11413813338434,2054.238356164384,0.11,4.84,92.0,1.0,78.06856784457442,67.53256849551975,79.42047400455434,1.5769147207285403,-0.9655070439963053,0.8954116773263673,4.0,8.0,630.0,645.0,13.0,1986.0,35.59,0.0,10.0,11.0
Iran,630,1986,5.3261828496059,0.0,0.0,630,1.0,0.0,630.0,13.0,630.0,13.0,630.0,4.0,630.0,4.0,3.0,1.0,2.0,40.11413813338434,2054.238356164384,0.11,4.84,92.0,1.0,78.06856784457442,67.53256849551975,79.42047400455434,1.5769147207285403,-0.9655070439963053,0.8954116773263673,4.0,8.0,630.0,645.0,13.0,1986.0,34.45,0.0,11.0,12.0
Iran,630,1986,5.3261828496059,0.0,0.0,630,1.0,0.0,630.0,13.0,630.0,13.0,630.0,4.0,630.0,4.0,3.0,1.0,2.0,40.11413813338434,2054.238356164384,0.11,4.84,92.0,1.0,78.06856784457442,67.53256849551975,79.42047400455434,1.5769147207285403,-0.9655070439963053,0.8954116773263673,4.0,8.0,630.0,645.0,13.0,1986.0,33.47,1.0,12.0,13.0
Iraq,645,1986,14.1460394762865,3.0,0.0,645,1.0,7.0,,0.0,,0.0,645.0,4.0,645.0,4.0,4.0,2.0,3.0,40.11413813338434,1899.4186301369864,0.08,7.825,89.0,1.0,78.06856784457442,67.53256849551975,79.42047400455434,2.057323736426217,0.32271332904528327,0.8407885952346542,6.0,,,,,,,,,
Kuwait,690,1986,25.9575961918451,2.0,0.0,690,0.0,27.0,690.0,1.0,690.0,1.0,690.0,2.0,690.0,2.0,,1.0,0.0,40.11413813338434,1210.0,0.09,29.423,98.333,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.381776681422551,0.8165226976215092,0.5442519123394525,1.0,,,,,,,,,
Libya,620,1986,,8.0,0.0,620,1.0,0.0,620.0,15.0,620.0,15.0,620.0,28.0,620.0,28.0,,2.0,0.0,40.11413813338434,1064.0,0.072,13.894,93.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,2.631457092270689,-0.9655070439963053,0.4649907804883472,2.0,,,,,,,,,
Nigeria,475,1986,4.23930215420131,2.0,0.0,475,0.0,53.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,40.11413813338434,1466.6,0.196,2.145,82.75,1.0,78.06856784457442,67.53256849551975,79.42047400455434,0.7631395523799803,1.0165776859780082,0.6671089709609684,1.0,,,,,,,,,
Oman,698,1986,30.4656609703086,2.0,0.0,698,0.0,23.0,,0.0,,0.0,,0.0,,0.0,,,0.0,40.11413813338434,564.0,0.016,14.498,98.857,1.0,78.06856784457442,67.53256849551975,79.42047400455434,2.674010708878686,0.7642737163296195,0.10527071975418552,0.0,,,,,,,,,
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,39.56,0.0,0.0,1.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,39.56,0.0,1.0,2.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,37.09,0.0,2.0,3.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,37.89,0.0,3.0,4.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,37.2,0.0,4.0,5.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,38.37,0.0,5.0,6.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,40.73,0.0,6.0,7.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,40.73,0.0,7.0,8.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,40.73,0.0,8.0,9.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,39.81,0.0,9.0,10.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,40.12,0.0,10.0,11.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,42.06,0.0,11.0,12.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,43.65,0.0,12.0,13.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,44.01,0.0,13.0,14.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,44.01,0.0,14.0,15.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,44.01,0.0,15.0,16.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,43.79,0.0,16.0,17.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,43.51,0.0,17.0,18.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,43.17,0.0,18.0,19.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,43.59,0.0,19.0,20.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,44.7,0.0,20.0,21.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,44.7,0.0,21.0,22.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,44.7,0.0,22.0,23.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,47.62,0.0,23.0,24.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,44.98,0.0,24.0,25.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,43.17,0.0,25.0,26.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,44.59,0.0,26.0,27.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,47.12,0.0,27.0,28.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,47.12,0.0,28.0,29.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,47.12,0.0,29.0,30.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,47.12,0.0,30.0,31.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,41.98,0.0,31.0,32.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,40.73,0.0,32.0,33.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,40.31,0.0,33.0,34.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,39.76,0.0,34.0,35.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,39.76,0.0,35.0,36.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,39.76,0.0,36.0,37.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,38.37,0.0,37.0,38.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,37.11,0.0,38.0,39.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,36.56,0.0,39.0,40.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,36.73,0.0,40.0,41.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,35.39,0.0,41.0,42.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,35.39,0.0,42.0,43.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,35.39,0.0,43.0,44.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,35.06,0.0,44.0,45.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,34.42,0.0,45.0,46.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,37.59,0.0,46.0,47.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,38.06,0.0,47.0,48.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.9655070439963053,-0.12667595695100073,1.0,20.0,694.0,692.0,49.0,1986.0,38.45,1.0,48.0,49.0
Saudi Arabia,670,1986,23.1470283478854,4.0,0.0,670,0.0,446.0,,0.0,,0.0,670.0,2.0,670.0,2.0,,2.0,0.0,40.11413813338434,5208.200000000001,0.014,19.875,99.091,1.0,78.06856784457442,67.53256849551975,79.42047400455434,2.9894626605403958,1.4669856973375452,1.6219476376820945,2.0,,,,,,,,,
Trinidad and Tobago,52,1986,8.98360402400882,2.0,1.0,52,0.0,5.0,,0.0,,0.0,,0.0,,0.0,,,0.0,40.11413813338434,169.0,0.69,14.007,98.5,1.0,78.06856784457442,67.53256849551975,79.42047400455434,2.6395572046569096,0.18409014777757104,-0.45216632741587875,0.0,,,,,,,,,
United Arab Emirates,696,1986,17.0122917735774,3.0,0.0,696,0.0,15.0,,0.0,,0.0,696.0,1.0,696.0,1.0,,,0.0,40.11413813338434,1412.55,0.02,89.691,95.0,1.0,78.06856784457442,67.53256849551975,79.42047400455434,4.496370429582752,0.6161413421695305,0.6427082604967208,0.0,,,,,,,,,
Venezuela,101,1986,7.36089191172372,3.0,0.0,101,0.0,35.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,40.11413813338434,1886.0,0.73,10.0,90.833,1.0,78.06856784457442,67.53256849551975,79.42047400455434,2.302585092994046,0.8972345470578963,0.8358930410685835,2.0,,,,,,,,,
Yemen People's Republic,680,1986,,9.0,,,,27.0,,0.0,,0.0,,0.0,,0.0,1.0,1.0,1.0,40.11413813338434,10.0,0.09,2.949,72.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,1.0814661298331392,0.8165226976215092,-1.2839961882205633,2.0,,,,,,,,,
