StateNme,code,year,export50,number,for_priv,ccode,revolutionaryleader,us_troops,ccode1_x,mie(2),ccode1_y,mie(4),ccode2_x,mie(2)_against,ccode2_y,mie(4)_against,rivalries_a,rivalries_b,rebels,price,barrels,v2x_polyarchy,e_gdppc,v2svstterr,v2svindep,lagged,roll_mean3,roll_mean5,log_gdppc,troops_yj,prod_yj,riv
Trinidad and Tobago,52,1967,,2.0,1.0,52,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,16.441552191301454,179.0,0.576,10.778,96.667,1.0,16.897441248644554,16.91530173843938,17.267546935385653,2.377507019511305,-1.0020640125186968,-0.5655286107934049,0.0
Venezuela,101,1967,93.42134401403143,3.0,1.0,101,0.0,97.0,101.0,2.0,101.0,2.0,101.0,2.0,101.0,2.0,,2.0,0.0,16.441552191301454,3576.0,0.641,9.733,90.0,1.0,16.897441248644554,16.91530173843938,17.267546935385653,2.2755221734443567,1.264967475359095,1.1874420930495042,2.0
Yemen People's Republic,680,1967,,1.0,,680,0.0,7.0,,0.0,,0.0,,0.0,,0.0,1.0,1.0,1.0,16.441552191301454,,0.023,1.424,70.0,1.0,16.897441248644554,16.91530173843938,17.267546935385653,0.35346981298978397,0.37773247023791245,-1.8481868671366364,2.0
Algeria,615,1968,70.97996542807579,2.0,1.0,615,1.0,0.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,15.76797640591273,922.4950819672132,0.085,5.219,76.0,1.0,16.441552191301454,16.368989948619582,16.839344473184706,1.6523058126612762,-1.0020640125186968,0.25027853482721896,1.0
Congo,484,1968,1.969123025886756,1.0,1.0,484,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,15.76797640591273,0.8318032786885248,0.088,1.742,79.4,1.0,16.441552191301454,16.368989948619582,16.839344473184706,0.555033878430311,-1.0020640125186968,-1.7626169083830692,0.0
Gabon,481,1968,34.88263169194112,2.0,1.0,481,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,15.76797640591273,92.69319672131148,0.175,6.142,86.714,1.0,16.441552191301454,16.368989948619582,16.839344473184706,1.8151504220186307,-1.0020640125186968,-0.8176137038456062,0.0
Iran,630,1968,89.25440945880379,2.0,0.0,630,0.0,581.0,,0.0,,0.0,,0.0,,0.0,1.0,1.0,1.0,15.76797640591273,2839.9999999999995,0.112,5.857,96.0,1.0,16.441552191301454,16.368989948619582,16.839344473184706,1.7676375271076452,1.6102186626078006,1.0076647875842757,2.0
Iraq,645,1968,,4.0,0.0,645,1.0,0.0,645.0,2.0,645.0,2.0,645.0,1.0,645.0,1.0,4.0,2.0,1.0,15.76797640591273,1503.0000000000002,0.056,6.423,89.0,1.0,16.441552191301454,16.368989948619582,16.839344473184706,1.8598852982756555,-1.0020640125186968,0.5561364567866242,6.0
Kuwait,690,1968,,2.0,1.0,690,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,15.76797640591273,2656.0,0.259,44.14,98.333,1.0,16.441552191301454,16.368989948619582,16.839344473184706,3.7873664008285903,-1.0020640125186968,0.957098231816664,1.0
Laos,812,1968,76.67906257991561,0.0,,812,0.0,21.0,812.0,4.0,812.0,4.0,,0.0,,0.0,,,1.0,15.76797640591273,,0.239,0.832,54.8,1.0,16.441552191301454,16.368989948619582,16.839344473184706,-0.1839228381609285,0.8108898213831084,,0.0
Libya,620,1968,99.87694569717638,5.0,1.0,620,0.0,3078.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,15.76797640591273,2598.9999999999995,0.141,14.049,88.167,1.0,16.441552191301454,16.368989948619582,16.839344473184706,2.642551218869514,1.8103719302837773,0.9408800753508048,1.0
Nigeria,475,1968,18.1352109171335,0.0,1.0,475,0.0,5.0,,0.0,,0.0,,0.0,,0.0,,,1.0,15.76797640591273,141.3,0.181,1.87,74.5,1.0,16.441552191301454,16.368989948619582,16.839344473184706,0.6259384308664954,0.23074012503401078,-0.6604650692963872,0.0
Oman,698,1968,,0.0,,698,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,15.76797640591273,241.0,0.007,5.703,83.143,1.0,16.441552191301454,16.368989948619582,16.839344473184706,1.740992352174402,-1.0020640125186968,-0.43876291654568306,0.0
Saudi Arabia,670,1968,99.73878133877028,4.0,1.0,670,0.0,185.0,,0.0,,0.0,,0.0,,0.0,1.0,2.0,0.0,15.76797640591273,3080.900000000001,0.014,15.287,93.2,1.0,16.441552191301454,16.368989948619582,16.839344473184706,2.727002794018897,1.4090999788280187,1.0701421428000353,3.0
Syria,652,1968,,2.0,0.0,652,0.0,0.0,652.0,2.0,652.0,2.0,,0.0,,0.0,1.0,5.0,0.0,15.76797640591273,21.0,0.1,3.122,92.75,1.0,16.441552191301454,16.368989948619582,16.839344473184706,1.1384738220932402,-1.0020640125186968,-1.2630063037918922,6.0
Trinidad and Tobago,52,1968,77.80929169323616,2.0,1.0,52,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,15.76797640591273,191.0,0.575,11.183,96.667,1.0,16.441552191301454,16.368989948619582,16.839344473184706,2.4143947680460514,-1.0020640125186968,-0.538587117582744,0.0
Venezuela,101,1968,93.4616531067943,3.0,1.0,101,0.0,82.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,15.76797640591273,3639.0,0.646,10.043,90.0,1.0,16.441552191301454,16.368989948619582,16.839344473184706,2.306875874411202,1.2232389091405234,1.201442353165819,2.0
Yemen People's Republic,680,1968,,1.0,,680,0.0,0.0,,0.0,,0.0,,0.0,,0.0,1.0,1.0,1.0,15.76797640591273,,0.026,1.466,71.6,1.0,16.441552191301454,16.368989948619582,16.839344473184706,0.38253760346445975,-1.0020640125186968,-1.8481868671366364,2.0
Algeria,615,1969,67.61800628661635,3.0,1.0,615,1.0,0.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,14.951279791747487,969.3315068493152,0.085,5.543,76.0,1.0,15.76797640591273,15.720269462987225,16.29303228259567,1.7125358704376676,-1.0020640125186968,0.2798286877391941,1.0
Congo,484,1969,,1.0,1.0,484,1.0,0.0,484.0,1.0,484.0,1.0,484.0,1.0,484.0,1.0,,,0.0,14.951279791747487,0.4655342465753425,0.089,1.815,79.4,1.0,15.76797640591273,15.720269462987225,16.29303228259567,0.596085467716814,-1.0020640125186968,-1.7954872433290427,0.0
Gabon,481,1969,35.304542903494394,2.0,1.0,481,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,14.951279791747487,100.67772602739728,0.176,6.469,86.714,1.0,15.76797640591273,15.720269462987225,16.29303228259567,1.8670215370618484,-1.0020640125186968,-0.7879876413201865,0.0
Iran,630,1969,88.89596688700118,2.0,0.0,630,0.0,699.0,630.0,3.0,630.0,3.0,630.0,1.0,630.0,1.0,1.0,1.0,0.0,14.951279791747487,3376.0,0.112,6.289,96.0,1.0,15.76797640591273,15.720269462987225,16.29303228259567,1.8388020755613663,1.6372061121837156,1.1416833203125234,2.0
Iraq,645,1969,,4.0,0.0,645,1.0,0.0,645.0,5.0,645.0,5.0,645.0,7.0,645.0,7.0,4.0,2.0,1.0,14.951279791747487,1521.0,0.052,6.132,89.0,1.0,15.76797640591273,15.720269462987225,16.29303228259567,1.8135209610095677,-1.0020640125186968,0.5640152806835486,6.0
Kuwait,690,1969,,2.0,1.0,690,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,14.951279791747487,2819.0000000000005,0.259,46.522,98.333,1.0,15.76797640591273,15.720269462987225,16.29303228259567,3.839925318987716,-1.0020640125186968,1.00202506006149,1.0
Laos,812,1969,254.24198746287067,0.0,,812,0.0,22.0,812.0,3.0,812.0,3.0,,0.0,,0.0,,,1.0,14.951279791747487,,0.239,0.83,54.8,1.0,15.76797640591273,15.720269462987225,16.29303228259567,-0.18632957819149348,0.8272834748889629,,0.0
Libya,620,1969,99.88248649201014,5.0,1.0,620,1.0,2847.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,14.951279791747487,3107.9999999999995,0.088,15.273,97.0,1.0,15.76797640591273,15.720269462987225,16.29303228259567,2.7260865635883085,1.802915487243922,1.0769295170493254,1.0
Nigeria,475,1969,42.56831149260969,0.0,0.0,475,0.0,8.0,,0.0,,0.0,,0.0,,0.0,,,1.0,14.951279791747487,540.3,0.181,2.144,74.5,1.0,15.76797640591273,15.720269462987225,16.29303228259567,0.7626732432085556,0.4346195033231767,-0.049117061481908086,0.0
Oman,698,1969,,0.0,,698,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,1.0,14.951279791747487,327.0,0.007,7.255,83.143,1.0,15.76797640591273,15.720269462987225,16.29303228259567,1.981690886336151,-1.0020640125186968,-0.2996378692436867,0.0
Saudi Arabia,670,1969,99.72468988016696,4.0,1.0,670,0.0,153.0,670.0,13.0,670.0,13.0,670.0,4.0,670.0,4.0,1.0,2.0,0.0,14.951279791747487,3262.2,0.014,17.083,93.2,1.0,15.76797640591273,15.720269462987225,16.29303228259567,2.8380838169649203,1.3692551106168436,1.114695210054778,3.0
Syria,652,1969,,2.0,0.0,652,0.0,0.0,652.0,18.0,652.0,18.0,652.0,7.0,652.0,7.0,1.0,5.0,0.0,14.951279791747487,53.00000000000001,0.1,3.342,92.75,1.0,15.76797640591273,15.720269462987225,16.29303228259567,1.206569430173202,-1.0020640125186968,-1.0039124974035247,6.0
Trinidad and Tobago,52,1969,77.15360724691985,2.0,1.0,52,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,14.951279791747487,157.0,0.58,11.502,96.667,1.0,15.76797640591273,15.720269462987225,16.29303228259567,2.4425209332915627,-1.0020640125186968,-0.6187944321130311,0.0
Venezuela,101,1969,92.35925258220998,3.0,1.0,101,0.0,66.0,,0.0,,0.0,101.0,1.0,101.0,1.0,,2.0,0.0,14.951279791747487,3631.0,0.675,10.227,90.0,1.0,15.76797640591273,15.720269462987225,16.29303228259567,2.325031281823876,1.1665398703710037,1.1996750681532518,2.0
Yemen People's Republic,680,1969,,1.0,,680,1.0,0.0,680.0,4.0,680.0,4.0,680.0,13.0,680.0,13.0,1.0,1.0,1.0,14.951279791747487,,0.027,1.54,71.6,1.0,15.76797640591273,15.720269462987225,16.29303228259567,0.43178241642553783,-1.0020640125186968,-1.8481868671366364,2.0
Algeria,615,1970,70.2364681696297,4.0,1.0,615,1.0,0.0,,0.0,,0.0,615.0,1.0,615.0,1.0,1.0,,0.0,14.126536564446843,1053.9268493150682,0.085,5.906,76.0,1.0,14.951279791747487,14.94859758736902,15.636957240410613,1.7759687833217308,-1.0020640125186968,0.3304939571165329,1.0
Congo,484,1970,1.0507200601757103,1.0,1.0,484,1.0,0.0,,0.0,,0.0,484.0,1.0,484.0,1.0,,,0.0,14.126536564446843,0.3685479452054794,0.087,1.897,79.4,1.0,14.951279791747487,14.94859758736902,15.636957240410613,0.6402736909528771,-1.0020640125186968,-1.8052565614910072,0.0
Gabon,481,1970,42.611846573296056,2.0,1.0,481,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,14.126536564446843,108.60857534246576,0.188,7.026,86.714,1.0,14.951279791747487,14.94859758736902,15.636957240410613,1.9496175538436353,-1.0020640125186968,-0.7603059256344532,0.0
Iran,630,1970,88.61827106354882,2.0,0.0,630,0.0,589.0,630.0,1.0,630.0,1.0,630.0,1.0,630.0,1.0,1.0,1.0,0.0,14.126536564446843,3847.659726027397,0.114,6.528,96.0,1.0,14.951279791747487,14.94859758736902,15.636957240410613,1.8761006176618058,1.6122619449364821,1.2465021703589139,2.0
Iraq,645,1970,,4.0,0.0,645,1.0,0.0,645.0,2.0,645.0,2.0,645.0,1.0,645.0,1.0,4.0,2.0,1.0,14.126536564446843,1549.0,0.051,5.882,92.0,1.0,14.951279791747487,14.94859758736902,15.636957240410613,1.7718968401318032,-1.0020640125186968,0.5761280005789258,6.0
Kuwait,690,1970,94.001911575046,2.0,1.0,690,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,14.126536564446843,3036.0,0.26,50.94,98.333,1.0,14.951279791747487,14.94859758736902,15.636957240410613,3.930648469551311,-1.0020640125186968,1.0587934852736385,1.0
Laos,812,1970,359.2561372058452,0.0,,812,0.0,22.0,812.0,2.0,812.0,2.0,,0.0,,0.0,,,1.0,14.126536564446843,,0.239,0.818,54.8,1.0,14.951279791747487,14.94859758736902,15.636957240410613,-0.20089294237939007,0.8272834748889629,,0.0
Libya,620,1970,99.91759552462528,5.0,1.0,620,1.0,11.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,14.126536564446843,3357.0,0.073,15.893,98.0,1.0,14.951279791747487,14.94859758736902,15.636957240410613,2.7658787607146826,0.5660156812723225,1.1372272321057009,1.0
Nigeria,475,1970,58.14832281558534,0.0,0.0,475,0.0,9.0,,0.0,,0.0,,0.0,,0.0,,,1.0,14.126536564446843,1083.1,0.181,2.511,74.5,1.0,14.951279791747487,14.94859758736902,15.636957240410613,0.920681080175448,0.48395965944824365,0.3472310212558016,0.0
Oman,698,1970,,0.0,,698,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,1.0,14.126536564446843,332.0,0.012,8.342,93.143,1.0,14.951279791747487,14.94859758736902,15.636957240410613,2.121302995774754,-1.0020640125186968,-0.29246973071166577,0.0
Saudi Arabia,670,1970,,4.0,1.0,670,0.0,152.0,,0.0,,0.0,670.0,1.0,670.0,1.0,1.0,2.0,0.0,14.126536564446843,3851.1,0.014,20.287,93.2,1.0,14.951279791747487,14.94859758736902,15.636957240410613,3.0099802868191925,1.3678427033078429,1.2472289557747638,3.0
Syria,652,1970,,2.0,0.0,652,0.0,0.0,652.0,13.0,652.0,13.0,652.0,18.0,652.0,18.0,1.0,5.0,0.0,14.126536564446843,85.0,0.075,3.467,93.75,1.0,14.951279791747487,14.94859758736902,15.636957240410613,1.2432896667028863,-1.0020640125186968,-0.8480842158768722,6.0
Trinidad and Tobago,52,1970,77.23977369435447,2.0,1.0,52,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,14.126536564446843,140.0,0.589,11.611,96.667,1.0,14.951279791747487,14.94859758736902,15.636957240410613,2.451952924644869,-1.0020640125186968,-0.6640736711378084,0.0
Venezuela,101,1970,91.01597142483268,3.0,1.0,101,0.0,42.0,101.0,1.0,101.0,1.0,101.0,1.0,101.0,1.0,,2.0,0.0,14.126536564446843,3754.0,0.688,10.571,90.0,1.0,14.951279791747487,14.94859758736902,15.636957240410613,2.358114402786526,1.0378747625842377,1.2265183205916985,2.0
Yemen People's Republic,680,1970,,1.0,,680,1.0,0.0,,0.0,,0.0,,0.0,,0.0,1.0,1.0,1.0,14.126536564446843,,0.028,1.679,71.6,1.0,14.951279791747487,14.94859758736902,15.636957240410613,0.5181983780954038,-1.0020640125186968,-1.8481868671366364,2.0
Algeria,615,1971,74.85203677052561,4.0,0.0,615,1.0,0.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,16.85609697829494,802.5873972602742,0.085,5.929,76.0,1.0,14.126536564446843,15.311304444829757,15.62868838634069,1.7798555647252308,-1.0020640125186968,0.16890870392291513,1.0
Congo,484,1971,1.209442152106328,1.0,1.0,484,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,16.85609697829494,0.2715616438356164,0.087,1.981,79.4,1.0,14.126536564446843,15.311304444829757,15.62868838634069,0.6836017677164139,-1.0020640125186968,-1.8155816852759314,0.0
Gabon,481,1971,45.17044644023184,2.0,1.0,481,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,16.85609697829494,116.05876712328768,0.188,7.557,86.714,1.0,14.126536564446843,15.311304444829757,15.62868838634069,2.022474286038583,-1.0020640125186968,-0.7356904944574385,0.0
Iran,630,1971,87.31187156221277,2.0,0.0,630,0.0,617.0,,0.0,,0.0,,0.0,,0.0,1.0,1.0,0.0,16.85609697829494,4572.421917808219,0.114,7.122,96.0,1.0,14.126536564446843,15.311304444829757,15.62868838634069,1.963188584855586,1.6191441186482556,1.389532606685129,2.0
Iraq,645,1971,,4.0,0.0,645,1.0,0.0,,0.0,,0.0,,0.0,,0.0,4.0,2.0,1.0,16.85609697829494,1694.0000000000002,0.051,5.889,92.0,1.0,14.126536564446843,15.311304444829757,15.62868838634069,1.7730862039624338,-1.0020640125186968,0.6362575386629631,6.0
Kuwait,690,1971,94.5857754799606,2.0,1.0,690,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,16.85609697829494,3253.0000000000005,0.286,54.53,98.333,1.0,14.126536564446843,15.311304444829757,15.62868838634069,3.9987510089379703,-1.0020640125186968,1.1124814961736766,1.0
Laos,812,1971,270.5386756042013,0.0,,812,0.0,0.0,812.0,3.0,812.0,3.0,,0.0,,0.0,,,1.0,16.85609697829494,,0.239,0.828,54.8,1.0,14.126536564446843,15.311304444829757,15.62868838634069,-0.18874212459687742,-1.0020640125186968,,0.0
Libya,620,1971,99.94513462425972,4.0,0.0,620,1.0,11.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,16.85609697829494,2750.0000000000005,0.073,16.031,98.0,1.0,14.126536564446843,15.311304444829757,15.62868838634069,2.7745243477075365,0.5660156812723225,0.9832608643877183,1.0
Nigeria,475,1971,74.4716022620654,0.0,0.0,475,0.0,12.0,,0.0,,0.0,,0.0,,0.0,,,0.0,16.85609697829494,1531.1999999999996,0.181,2.771,82.75,1.0,14.126536564446843,15.311304444829757,15.62868838634069,1.0192082658808412,0.6007530582217155,0.5684477405958064,0.0
Oman,698,1971,,2.0,,698,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,1.0,16.85609697829494,294.0,0.012,8.213,93.143,1.0,14.126536564446843,15.311304444829757,15.62868838634069,2.105718264758055,-1.0020640125186968,-0.34921488029092934,0.0
Qatar,694,1971,,3.0,,694,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,16.85609697829494,430.0,0.017,87.77,94.6,1.0,14.126536564446843,15.311304444829757,15.62868838634069,4.474719756604026,-1.0020640125186968,-0.1664981319812897,0.0
Saudi Arabia,670,1971,,4.0,1.0,670,0.0,168.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,16.85609697829494,4820.9,0.014,23.524,93.2,1.0,14.126536564446843,15.311304444829757,15.62868838634069,3.1580211765977095,1.3891314039222835,1.434490553842385,1.0
Syria,652,1971,,2.0,0.0,652,0.0,0.0,652.0,12.0,652.0,12.0,652.0,14.0,652.0,14.0,1.0,4.0,0.0,16.85609697829494,106.0,0.137,3.681,93.75,1.0,14.126536564446843,15.311304444829757,15.62868838634069,1.303184454396884,-1.0020640125186968,-0.7692332947258884,5.0
Trinidad and Tobago,52,1971,77.40417761443376,2.0,1.0,52,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,16.85609697829494,129.0,0.573,11.753,96.667,1.0,14.126536564446843,15.311304444829757,15.62868838634069,2.4641085271507173,-1.0020640125186968,-0.6956954224633116,0.0
United Arab Emirates,696,1971,,3.0,,696,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,16.85609697829494,1059.5000000000002,0.017,145.809,92.0,1.0,14.126536564446843,15.311304444829757,15.62868838634069,4.9822975460645,-1.0020640125186968,0.33371900674906857,0.0
Venezuela,101,1971,91.52384501511916,3.0,1.0,101,0.0,56.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,16.85609697829494,3615.0,0.692,10.62,90.833,1.0,14.126536564446843,15.311304444829757,15.62868838634069,2.362739015813793,1.1214623270030137,1.1961313707594483,2.0
Yemen People's Republic,680,1971,,2.0,,680,1.0,0.0,680.0,1.0,680.0,1.0,,0.0,,0.0,1.0,1.0,0.0,16.85609697829494,,0.113,1.851,71.6,1.0,14.126536564446843,15.311304444829757,15.62868838634069,0.6157260335913605,-1.0020640125186968,-1.8481868671366364,2.0
Algeria,615,1972,,4.0,0.0,615,1.0,0.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,18.070781172103647,1081.0491803278687,0.085,6.428,76.0,1.0,16.85609697829494,16.35113823828181,15.95453418250113,1.8606634478752662,-1.0020640125186968,0.3460659910532583,1.0
Congo,484,1972,4.968172515649312,1.0,1.0,484,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,18.070781172103647,6.499672131147541,0.087,2.063,79.4,1.0,16.85609697829494,16.35113823828181,15.95453418250113,0.7241612340891148,-1.0020640125186968,-1.5130672382753991,0.0
Gabon,481,1972,,2.0,1.0,481,0.0,0.0,481.0,3.0,481.0,3.0,481.0,2.0,481.0,2.0,,1.0,0.0,18.070781172103647,125.8877868852459,0.188,8.126,86.714,1.0,16.85609697829494,16.35113823828181,15.95453418250113,2.095068797565535,-1.0020640125186968,-0.7050199140374267,1.0
Iran,630,1972,88.25513026799517,2.0,0.0,630,0.0,470.0,630.0,9.0,630.0,9.0,630.0,15.0,630.0,15.0,1.0,,0.0,18.070781172103647,5058.957377049181,0.114,7.879,96.0,1.0,16.85609697829494,16.35113823828181,15.95453418250113,2.064200992263551,1.5775400582817096,1.4758988692412156,1.0
Iraq,645,1972,5.89838625487168,5.0,0.0,645,1.0,0.0,645.0,16.0,645.0,16.0,645.0,10.0,645.0,10.0,4.0,2.0,1.0,18.070781172103647,1466.0,0.051,5.936,92.0,1.0,16.85609697829494,16.35113823828181,15.95453418250113,1.7810355058650793,-1.0020640125186968,0.5397072942876223,6.0
Kuwait,690,1972,93.56689962206764,2.0,1.0,690,0.0,0.0,,0.0,,0.0,690.0,1.0,690.0,1.0,,1.0,0.0,18.070781172103647,3339.0,0.287,56.59,98.333,1.0,16.85609697829494,16.35113823828181,15.95453418250113,4.035832291154432,-1.0020640125186968,1.1329874996402827,1.0
Laos,812,1972,342.63853725796804,0.0,,812,0.0,0.0,812.0,2.0,812.0,2.0,,0.0,,0.0,,,1.0,18.070781172103647,,0.238,0.842,54.8,1.0,16.85609697829494,16.35113823828181,15.95453418250113,-0.17197526473981037,-1.0020640125186968,,0.0
Libya,620,1972,99.77057410282303,4.0,0.0,620,1.0,0.0,620.0,6.0,620.0,6.0,620.0,1.0,620.0,1.0,,1.0,0.0,18.070781172103647,2247.9999999999995,0.073,16.293,98.0,1.0,16.85609697829494,16.35113823828181,15.95453418250113,2.7907355677208177,-1.0020640125186968,0.8343891876487868,1.0
Nigeria,475,1972,82.99604193959057,0.0,0.0,475,0.0,11.0,,0.0,,0.0,,0.0,,0.0,,,0.0,18.070781172103647,1815.7000000000005,0.183,2.946,82.75,1.0,16.85609697829494,16.35113823828181,15.95453418250113,1.0804483180404385,0.5660156812723225,0.6837011997048289,0.0
Oman,698,1972,,2.0,,698,0.0,0.0,698.0,4.0,698.0,4.0,698.0,1.0,698.0,1.0,1.0,,1.0,18.070781172103647,282.0,0.013,8.044,93.143,1.0,16.85609697829494,16.35113823828181,15.95453418250113,2.0849264719104057,-1.0020640125186968,-0.36831789801667186,1.0
Qatar,694,1972,193.0367044667318,3.0,,694,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,18.070781172103647,482.0,0.017,93.119,94.6,1.0,16.85609697829494,16.35113823828181,15.95453418250113,4.533878245093851,-1.0020640125186968,-0.10855595898342754,0.0
Saudi Arabia,670,1972,,4.0,1.0,670,0.0,211.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,18.070781172103647,6070.300000000001,0.014,27.245,93.2,1.0,16.85609697829494,16.35113823828181,15.95453418250113,3.3048700180350616,1.4355178271155729,1.6365018562712168,1.0
Syria,652,1972,,2.0,0.0,652,0.0,0.0,652.0,13.0,652.0,13.0,652.0,10.0,652.0,10.0,1.0,4.0,0.0,18.070781172103647,117.0,0.147,4.045,93.75,1.0,16.85609697829494,16.35113823828181,15.95453418250113,1.397481550510455,-1.0020640125186968,-0.732668333090689,5.0
Trinidad and Tobago,52,1972,77.76423167790365,2.0,1.0,52,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,18.070781172103647,141.0,0.561,12.233,96.667,1.0,16.85609697829494,16.35113823828181,15.95453418250113,2.504137218064779,-1.0020640125186968,-0.6612955344555127,0.0
United Arab Emirates,696,1972,,3.0,,696,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,18.070781172103647,1202.7,0.017,154.395,95.0,1.0,16.85609697829494,16.35113823828181,15.95453418250113,5.039514253646632,-1.0020640125186968,0.4123802442709683,0.0
Venezuela,101,1972,90.5740424938746,3.0,1.0,101,0.0,53.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,18.070781172103647,3301.0000000000005,0.704,10.769,90.833,1.0,16.85609697829494,16.35113823828181,15.95453418250113,2.3766716363467437,1.1059289049866283,1.1239781014120003,2.0
