StateNme,code,year,TX.VAL.FUEL.ZS.UN,kane,mie_init_2,mie_target_2,mie_init_4,mie_target_4,v2x_polyarchy,v2x_accountability,v2svstterr,e_gdp,e_gdppc,e_pop,e_pt_coup_attempts,v2ex_hogw,v2svindep,miller,opec,for_priv,dom_for_priv,dom_priv,dom_for_pub,dom_pub,revolutionaryleader,number,nsa,oil production - barrels,hog_right,leader_right,price,price_lagged1,rolling_mean_3,rolling_mean_5,milex,milper,cinc,event_x,log_gdppc,log_gdp,log_pop,troops_yj,prod_yj,right,share,cumulative_mean_share,id,ccode1,hostlev,days,price2023,event_y,tstart,tstop
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,75.42,0.0,115.0,116.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,77.59,0.0,116.0,117.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,77.05,0.0,117.0,118.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,77.59,0.0,118.0,119.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,76.77,0.0,119.0,120.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,67.79,0.0,120.0,121.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,67.79,0.0,121.0,122.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,67.79,0.0,122.0,123.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,68.54,0.0,123.0,124.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,67.72,0.0,124.0,125.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,63.36,0.0,125.0,126.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,61.43,0.0,126.0,127.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,62.04,0.0,127.0,128.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,62.04,0.0,128.0,129.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,62.04,0.0,129.0,130.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,63.13,0.0,130.0,131.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,61.78,0.0,131.0,132.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,58.98,0.0,132.0,133.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,61.66,0.0,133.0,134.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,62.01,0.0,134.0,135.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,62.01,0.0,135.0,136.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,62.01,0.0,136.0,137.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,63.18,0.0,137.0,138.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,64.93,0.0,138.0,139.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,65.88,0.0,139.0,140.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,64.11,0.0,140.0,141.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,63.13,0.0,141.0,142.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,63.13,0.0,142.0,143.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,63.13,0.0,143.0,144.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,62.83,0.0,144.0,145.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,62.83,0.0,145.0,146.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,63.76,0.0,146.0,147.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,62.83,0.0,147.0,148.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,64.3,0.0,148.0,149.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,64.3,0.0,149.0,150.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,64.3,0.0,150.0,151.0
Iraq,645.0,1990.0,,7.0,8.0,5.0,3.0,0.0,0.081,-1.298,94.6,11035.088,5.66,1949.998,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2148.9479452054793,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,8610000.0,1390.0,0.01262417,,1.7334238922150915,9.30883529328523,7.575583625916241,0.17425221122363588,0.671931961982315,0.0,,0.3547611111111111,103.0,645.0,4.0,180.0,66.4,0.0,151.0,152.0
Kuwait,690.0,1990.0,92.3064909934966,14.0,1.0,5.0,0.0,3.0,0.088,0.013,67.333,4849.685,22.076,219.727,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,964.0,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,13100000.0,7.0,0.0033858654,,3.094491045577255,8.48666903336868,5.392385866696233,0.4594142078871652,0.07216279645887932,0.0,,1.0,,,,,,,,
Laos,812.0,1990.0,,0.0,0.0,0.0,0.0,0.0,0.116,-1.227,95.429,637.904,1.433,445.305,0.0,0.5,1.0,0.0,0.0,,,,,,1.0,0.0,1.0,,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,,55.0,0.0006299878,,0.3597701488460348,6.458187801803575,6.098759440649977,-1.125178511956645,,0.0,,,,,,,,,,
Libya,620.0,1990.0,,0.0,0.0,0.0,0.0,0.0,0.072,-1.32,93.6,6067.147,13.321,455.468,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,1423.9999999999998,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,1820000.0,86.0,0.0019101682,,2.5893417373693257,8.710643757086713,6.121325461762379,-1.125178511956645,0.3569952912126829,0.0,,0.6296296296296297,,,,,,,,
Nigeria,475.0,1990.0,,13.0,0.0,0.0,0.0,0.0,0.205,0.136,82.75,17865.998,1.878,9514.344,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1786.7010000000002,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,284270.0,94.0,0.0062136664,,0.6302073807860711,9.790654632317302,9.160555833580528,0.43009352273168727,0.5287638651698433,0.0,0.6,0.7043076923076923,,,,,,,,
Oman,698.0,1990.0,91.8682373750537,28.0,0.0,0.0,0.0,0.0,0.015,-1.135,98.857,2803.49,14.572,192.425,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,694.9999999999999,1.0,1.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,1390000.0,32.0,0.00063664018,,2.6791018791463173,7.938620348587507,5.259706467420381,0.7173043429275159,-0.1568160382141947,1.0,,0.8352941176470587,,,,,,,,
Qatar,694.0,1990.0,,0.0,0.0,0.0,0.0,0.0,0.016,-1.174,94.6,1542.577,30.724,50.216,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,433.81369863013697,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,,11.0,0.00047573861,,3.4250441081364356,7.341209673496356,3.9163337010152306,-1.125178511956645,-0.471463300579721,0.0,,0.7833333333333333,,,,,,,,
Saudi Arabia,670.0,1990.0,,30831.0,0.0,0.0,0.0,0.0,0.013,-1.324,99.091,35826.927,20.733,1728.369,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,7105.5,1.0,1.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,23200000.0,146.0,0.0097826216,,3.031726633777367,10.486455040503097,7.454933468233891,1.9747964820498387,1.6783568389194168,1.0,1.0,1.0,,,,,,,,
Syria,652.0,1990.0,,12.0,0.0,0.0,0.0,0.0,0.145,-1.312,93.75,3740.127,3.139,1191.65,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,406.7293150684933,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,1620000.0,408.0,0.0039176149,,1.1439042778598165,8.226874847051295,7.0830941803482075,0.3980760452837827,-0.5131503681690236,0.0,0.0,0.0,,,,,,,,
Syria,652.0,1990.0,,12.0,0.0,0.0,0.0,0.0,0.145,-1.312,93.75,3740.127,3.139,1191.65,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,406.7293150684933,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,1620000.0,408.0,0.0039176149,,1.1439042778598165,8.226874847051295,7.0830941803482075,0.3980760452837827,-0.5131503681690236,0.0,0.0,0.0,,,,,,,,
Trinidad and Tobago,52.0,1990.0,,6.0,0.0,0.0,0.0,0.0,0.736,1.223,98.5,1546.221,11.86,130.41,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,150.0,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,,2.0,0.00037942579,,2.4731713935695794,7.343569168478273,4.8706833336688105,0.10817956814405515,-1.1187318895314649,0.0,,0.18625,,,,,,,,
United Arab Emirates,696.0,1990.0,,37.0,1.0,1.0,0.0,0.0,0.022,-1.013,95.0,18529.312,90.741,204.27,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1984.628,1.0,1.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,2590000.0,66.0,0.0016735591,,4.5080092946732195,9.827109189610075,5.319442648162985,0.8122373336477563,0.6098605992167508,1.0,,0.6511764705882354,,,,,,,,
Venezuela,101.0,1990.0,80.06179554149583,44.0,0.0,0.0,0.0,0.0,0.743,1.218,90.833,20265.788,9.907,2045.945,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2244.0,0.0,0.0,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,519190.0,75.0,0.0043823738,,2.293241577990893,9.916689423083124,7.6236150644298215,0.8686880061752147,0.7059492858881974,0.0,,0.20454112903225805,,,,,,,,
Yemen People's Republic,680.0,1990.0,,37.0,0.0,0.0,0.0,0.0,0.225,-0.287,75.809,2098.048,1.819,1153.39,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,8.0,0.0,181.99999999999997,,,55.3297661676159,44.79853910179146,46.19357250521082,45.62620662642093,,,0.00029246995,,0.5982868995359851,7.64876266762684,7.050460711124654,0.8122373336477563,-1.0069755635632591,,,,,,,,,,,
Algeria,615.0,1991.0,,11.0,0.0,0.0,0.0,0.0,0.354,0.148,74.0,23530.312,8.294,2837.938,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1372.6657534246574,0.0,0.0,44.74804109157825,55.3297661676159,48.29211545366187,46.55298721805971,660000.0,126.0,0.0037292151,,2.1155323618241897,10.066044741302008,7.950833011110669,0.3628755606183638,0.3296291994157151,0.0,,0.7809999999999999,,,,,,,,
Angola,540.0,1991.0,94.83153609216892,1.0,0.0,0.0,0.0,0.0,0.084,-1.145,60.0,3529.173,2.934,1203.122,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,497.6677808219178,0.0,0.0,44.74804109157825,55.3297661676159,48.29211545366187,46.55298721805971,538965.0,150.0,0.0016692543,,1.07636667972079,8.168818844859658,7.092675123966547,-0.6214032291776785,-0.3815958153213135,0.0,,0.403,,,,,,,,
